case_id,symptom_text_zh,reference_prescription,herb,molecules,herb_prescriptions,herb_functions
S002,红色丘疹、脓水浸淫、夜间剧痒、心烦失眠、血虚,当归饮子,甘草(licorice ),CC(=CCC1=C(C2=C(C=C1O)OC(=O)C3=C2OC4=C3C=CC(=C4)O)OC)C | CC1(C=CC2=C(O1)C=CC3=C2OC[C@@H]4[C@H]3OC5=C4C=CC(=C5)O)C | CC1(CCC2=C(O1)C=C3C(=C2OC)C=C(C(=O)O3)C4=C(C=C(C=C4)O)O)CO | CC1(C=CC2=C(O1)C=CC(=C2O)C3COC4=C(C3=O)C(=CC(=C4)O)OC)C | CC(=CCC1=C(C=CC2=C1OC(=O)C3=C2OC4=C3C=CC(=C4)O)O)C,苓桂术甘汤 | 温经汤 | 枇杷清肺饮 | 二冬汤 | 桃核承气汤 | 芍药甘草汤 | 半夏泻心汤 | 麦门冬汤 | 温胆汤 | 小续命汤 | 当归饮子 | 泻白散 | 清心莲子饮 | 羌活胜湿汤 | 清金化痰汤 | 金水六君煎 | 清肺汤 | 保元汤 | 半夏白术天麻汤 | 宣郁通经汤 | 异功散 | 泻黄散 | 白术散 | 消乳丸 | 人参五味子汤 | 清宁散 | 竹叶石膏汤 | 麻黄汤 | 当归四逆汤 | 桂枝芍药知母汤 | 当归建中汤 | 升阳益胃汤 | 厚朴温中汤 | 保阴煎 | 固阴煎 | 清骨散 | 达原饮 | 沙参麦冬汤 | 完带汤 | 身痛逐瘀汤 | 散偏汤 | 旋覆代赭汤 | 甘草泻心汤 | 黄连汤 | 橘皮竹茹汤 | 甘姜苓术汤 | 厚朴七物汤 | 温脾汤 | 竹茹汤 | 辛夷散 | 实脾散 | 甘露饮 | 华盖散 | 三痹汤 | 乌药汤 | 大秦艽汤 | 托里消毒散 | 清上蠲痛汤 | 养胃汤 | 石决明散 | 三甲复脉汤 | 蠲痹汤 | 四妙勇安汤 | 除湿胃苓汤 | 清燥救肺汤 | 凉血地黄汤 | 桂枝甘草汤 | 栀子柏皮汤 | 黄芩汤 | 茯苓桂枝甘 草大枣汤 | 柴胡桂枝汤 | 通脉四逆汤 | 桂枝加厚朴杏子汤 | 桂枝麻黄各半汤 | 柴胡桂枝干姜汤 | 桂枝人参汤 | 生姜泻心汤 | 白虎加人参汤 | 调胃承气汤 | 桔梗汤 | 防己黄芪汤 | 苓甘五味姜辛汤 | 防己茯苓汤 | 越婢汤 | 麻黄杏仁薏苡甘草汤 | 瓜蒌桂枝汤 | 生姜甘草汤 | 苏子降气汤 | 香苏散 | 升麻葛根汤 | 平胃散 | 六和汤 | 五虎汤 | 芍药汤 | 门冬清肺饮 | 普济消毒饮子 | 羌活胜风汤 | 牛蒡甘桔汤 | 大补元煎 | 左归饮 | 举元煎 | 茜根散 | 泰山磐石散 | 滋阴降火汤 | 清胃汤 | 调肝汤 | 柴葛解肌汤 | 茵陈术附汤 | 阳和汤 | 柴胡清肝汤 | 地黄饮 | 凉血四物汤 | 膈下逐瘀汤 | 会厌逐瘀汤,"It has the effects of tonifying the spleen and replenishing qi, clearing heat and detoxifying, dispelling phlegm and stopping cough, relieving spasm and alleviating pain, as well as harmonizing the actions of other herbs."
S002,红色丘疹、脓水浸淫、夜间剧痒、心烦失眠、血虚,当归饮子,生姜( Zingiber Officinale Roscoe),CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C | CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C | CC[C@@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C | CC(C)CCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC,真武汤 | 黄芪桂枝五物汤 | 温胆汤 | 小续命汤 | 当归饮子 | 地黄饮子 | 金水六君煎 | 清肺汤 | 保元汤 | 半夏白术天麻汤 | 异功散 | 人参五味子汤 | 清宁散 | 桂枝芍药知母汤 | 半夏厚朴汤 | 当归建中汤 | 升阳益胃汤 | 厚朴温中汤 | 旋覆代赭汤 | 吴茱萸汤 | 橘皮竹茹汤 | 厚朴七物汤 | 丁香柿蒂散 | 柴胡桂枝汤 | 桂枝加厚朴杏子汤 | 桂枝麻黄各半汤 | 生姜泻心汤 | 射干麻黄汤 | 小半夏加茯苓汤 | 越婢汤 | 瓜蒌桂枝汤 | 生姜甘草汤 | 延年薯蓣酒 | 柴胡陷胸汤 | 通窍活血汤,"It has the effects of resolving phlegm to stop cough, descending rebellion to arrest vomiting, releasing the exterior, and dispersing wind-cold."
S002,红色丘疹、脓水浸淫、夜间剧痒、心烦失眠、血虚,当归饮子,黄芪（Hedysarum Multijugum Maxim）,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C(=O)O | COC1=CC2=C(C=C1)[C@H]3[C@@H](CO2)C4=C(O3)C(=C(C=C4)OC)OC | COC1=C(C2=C(C=C1)[C@@H]3COC4=C([C@@H]3O2)C=CC(=C4)O)OC | C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)N=C(N3)N | COC1=C(C(=C(C=C1)[C@H]2CC3=C(C=C(C=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OC2)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)OC,升陷汤 | 黄芪桂枝五物汤 | 当归饮子 | 清心莲子饮 | 当归补血汤 | 保元汤 | 升阳益胃汤 | 当归六黄汤 | 三痹汤 | 圣愈汤 | 托里消毒散 | 防己黄芪汤 | 防己茯苓汤 | 牡蛎散 | 佛手散 | 门冬清肺饮 | 举元煎 | 泰山磐石散 | 固本止崩汤 | 黄芪汤 | 理冲汤,"It has the effects of tonifying qi to secure the exterior, stopping sweating, expelling toxins, promoting tissue regeneration, and inducing diuresis to reduce swelling."
S003,心烦失眠、口燥咽干、面赤升火、遗精滑泄、腰膝酸软,清心莲子饮,黄芩(Scutellariae Radix),COC1=CC=CC(=C1C2=CC(=O)C3=C(C(=C(C(=C3O2)OC)OC)OC)O)O | COC1=C(C2=C(C(=C1)O)C(=O)C=C(O2)C3=CC=CC=C3O)OC | COC1=C(C=C(C2=C1OC(=CC2=O)C3=CC=C(C=C3)O)O)O,二冬汤 | 半夏泻心汤 | 小续命汤 | 清心莲子饮 | 清金化痰汤 | 清肺汤 | 宣郁通经汤 | 当归六黄汤 | 保阴煎 | 达原饮 | 甘草泻心汤 | 甘露饮 | 大秦艽汤 | 桑白皮汤 | 清上蠲痛汤 | 凉血地黄汤 | 黄芩汤 | 附子泻心汤 | 柴胡桂枝汤 | 柴胡桂枝干姜汤 | 生姜泻心汤 | 当归散 | 泻心汤 | 芍药汤 | 普济消毒饮子 | 羌活胜风汤 | 茜根散 | 泰山磐石散 | 滋阴降火汤 | 清胃汤 | 柴葛解肌汤 | 柴胡清肝汤 | 凉血四物汤 | 柴胡陷胸汤,"It has the effects of clearing heat and drying dampness, purging fire and detoxifying, stopping bleeding, and preventing miscarriage."
S003,心烦失眠、口燥咽干、面赤升火、遗精滑泄、腰膝酸软,清心莲子饮,麦冬（Ophiopogon japonicus）,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(C(CC(C6)O)OC7C(C(C(C(O7)C)O)OC8C(C(C(CO8)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C)OC1 | C=CC(=O)NCCCCC1=NC=C(N1)CO | CC1=C(C(=C2C(=C1O)C(=O)[C@@H](CO2)CC3=CC=C(C=C3)OC)C)O | CC1=C(C(=C2C(=C1O)C(=O)C(=CO2)CC3=CC4=C(C=C3)OCO4)C=O)O,一贯煎 | 麦门冬汤 | 清心莲子饮 | 地黄饮子 | 清金化痰汤 | 清肺汤 | 人参五味子汤 | 竹叶石膏汤 | 玉女煎 | 沙参麦冬汤 | 甘露饮 | 清上蠲痛汤 | 三甲复脉汤 | 益胃汤 | 两地汤 | 清燥救肺汤 | 门冬清肺饮 | 滋阴降火汤 | 增液承气汤,"It has the effects of nourishing yin to promote fluid production, moistening the lungs, and clearing heart heat."
S003,心烦失眠、口燥咽干、面赤升火、遗精滑泄、腰膝酸软,清心莲子饮,地骨皮（Lycii Cortex）,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)OC)O)O)O)O)O)O)O | COC1=C(C=C2C(=C1)C=CC(=O)O2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O | CC(=O)OC[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)C3=CC=CC=C3 | CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,泻白散 | 清心莲子饮 | 清骨散 | 清经散 | 两地汤,"It has the effects of cooling blood, clearing deficient heat, and clearing lung heat."
S003,心烦失眠、口燥咽干、面赤升火、遗精滑泄、腰膝酸软,清心莲子饮,车前子（Plantaginis Semen）,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@H](C4)O)C)C)C(C)C | CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)C(C)C | C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C(=C3)O)O)O | C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,清心莲子饮 | 易黄汤 | 清宁散 | 完带汤 | 驻景丸,"It has the effects of cooling blood, clearing heat and draining dampness, and detoxifying."
S003,心烦失眠、口燥咽干、面赤升火、遗精滑泄、腰膝酸软,清心莲子饮,甘草(licorice ),CC(=CCC1=C(C2=C(C=C1O)OC(=O)C3=C2OC4=C3C=CC(=C4)O)OC)C | CC1(C=CC2=C(O1)C=CC3=C2OC[C@@H]4[C@H]3OC5=C4C=CC(=C5)O)C | CC1(CCC2=C(O1)C=C3C(=C2OC)C=C(C(=O)O3)C4=C(C=C(C=C4)O)O)CO | CC1(C=CC2=C(O1)C=CC(=C2O)C3COC4=C(C3=O)C(=CC(=C4)O)OC)C | CC(=CCC1=C(C=CC2=C1OC(=O)C3=C2OC4=C3C=CC(=C4)O)O)C,苓桂术甘汤 | 温经汤 | 枇杷清肺饮 | 二冬汤 | 桃核承气汤 | 芍药甘草汤 | 半夏泻心汤 | 麦门冬汤 | 温胆汤 | 小续命汤 | 当归饮子 | 泻白散 | 清心莲子饮 | 羌活胜湿汤 | 清金化痰汤 | 金水六君煎 | 清肺汤 | 保元汤 | 半夏白术天麻汤 | 宣郁通经汤 | 异功散 | 泻黄散 | 白术散 | 消乳丸 | 人参五味子汤 | 清宁散 | 竹叶石膏汤 | 麻黄汤 | 当归四逆汤 | 桂枝芍药知母汤 | 当归建中汤 | 升阳益胃汤 | 厚朴温中汤 | 保阴煎 | 固阴煎 | 清骨散 | 达原饮 | 沙参麦冬汤 | 完带汤 | 身痛逐瘀汤 | 散偏汤 | 旋覆代赭汤 | 甘草泻心汤 | 黄连汤 | 橘皮竹茹汤 | 甘姜苓术汤 | 厚朴七物汤 | 温脾汤 | 竹茹汤 | 辛夷散 | 实脾散 | 甘露饮 | 华盖散 | 三痹汤 | 乌药汤 | 大秦艽汤 | 托里消毒散 | 清上蠲痛汤 | 养胃汤 | 石决明散 | 三甲复脉汤 | 蠲痹汤 | 四妙勇安汤 | 除湿胃苓汤 | 清燥救肺汤 | 凉血地黄汤 | 桂枝甘草汤 | 栀子柏皮汤 | 黄芩汤 | 茯苓桂枝甘 草大枣汤 | 柴胡桂枝汤 | 通脉四逆汤 | 桂枝加厚朴杏子汤 | 桂枝麻黄各半汤 | 柴胡桂枝干姜汤 | 桂枝人参汤 | 生姜泻心汤 | 白虎加人参汤 | 调胃承气汤 | 桔梗汤 | 防己黄芪汤 | 苓甘五味姜辛汤 | 防己茯苓汤 | 越婢汤 | 麻黄杏仁薏苡甘草汤 | 瓜蒌桂枝汤 | 生姜甘草汤 | 苏子降气汤 | 香苏散 | 升麻葛根汤 | 平胃散 | 六和汤 | 五虎汤 | 芍药汤 | 门冬清肺饮 | 普济消毒饮子 | 羌活胜风汤 | 牛蒡甘桔汤 | 大补元煎 | 左归饮 | 举元煎 | 茜根散 | 泰山磐石散 | 滋阴降火汤 | 清胃汤 | 调肝汤 | 柴葛解肌汤 | 茵陈术附汤 | 阳和汤 | 柴胡清肝汤 | 地黄饮 | 凉血四物汤 | 膈下逐瘀汤 | 会厌逐瘀汤,"It has the effects of tonifying the spleen and replenishing qi, clearing heat and detoxifying, dispelling phlegm and stopping cough, relieving spasm and alleviating pain, as well as harmonizing the actions of other herbs."
S003,心烦失眠、口燥咽干、面赤升火、遗精滑泄、腰膝酸软,清心莲子饮,莲子（Semen Nelumbinis）,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O | COC1=C(C2=C3[C@@H](CC4=CC=CC=C42)NCCC3=C1)OC | C1OC2=C(O1)C3=C4C(=C2)C=CN=C4C(=O)C5=CC=CC=C53,清心莲子饮,"It has the effects of consolidating essence, nourishing the heart to calm the spirit, fortifying the spleen to stop diarrhea, and tonifying the kidneys."
S003,心烦失眠、口燥咽干、面赤升火、遗精滑泄、腰膝酸软,清心莲子饮,茯苓（Poria Cocos(Schw.) Wolf ）,CC(=CCC[C@H]([C@H]1CC[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C)C(=O)O)C | C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3C2=CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C | C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@]24C=C[C@@]5([C@@]3(CC[C@@H](C5)O)C)OO4)C | CC(C)C(=C)CC[C@H]([C@H]1CC[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C)C(=O)O | CC(C)C(=C)CC[C@H]([C@H]1CC[C@@]2([C@@]1(CC=C3C2=CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C)C(=O)O,苓桂术甘汤 | 真武汤 | 开心散 | 清心莲子饮 | 地黄饮子 | 清金化痰汤 | 金水六君煎 | 清肺汤 | 半夏白术天麻汤 | 异功散 | 白术散 | 人参五味子汤 | 半夏厚朴汤 | 升阳益胃汤 | 厚朴温中汤 | 猪苓汤 | 附子汤 | 甘姜苓术汤 | 实脾散 | 三痹汤 | 大秦艽汤 | 暖肝煎 | 托里消毒散 | 养胃汤 | 清经散 | 茯苓桂枝甘 草大枣汤 | 小半夏加茯苓汤 | 苓甘五味姜辛汤 | 防己茯苓汤 | 六和汤 | 导痰汤 | 左归饮 | 解郁汤 | 定经汤 | 滋水清肝饮,"It has the effects of promoting diuresis and draining dampness, strengthening the spleen and harmonizing the stomach, as well as calming the heart and tranquilizing the mind."
S003,心烦失眠、口燥咽干、面赤升火、遗精滑泄、腰膝酸软,清心莲子饮,人参(Panax Ginseng C. A. Mey.),C1[C@H]2[C@@H](C3=C(O1)C=C(C=C3)O)OC4=CC5=C(C=C24)OCO5 | C1CCN(CCCNC(=O)C[C@H](NC1)C2=CC=CC=C2)C(=O)C3=CC=CC=C3 | C1=CC=C2C(=C1)C3=C(C(=O)C4=CC=CC=C4O3)C(=O)O2 | CC1=CC2=C(C3=C1OC(C=C3)(C)C)NC4=CC=CC=C42 | COC1=C(C=C(C=C1)C[C@@H]\2COC(=O)/C2=C/C3=CC4=C(C=C3)OCO4)OC,温经汤 | 枇杷清肺饮 | 二冬汤 | 半夏泻心汤 | 大建中汤 | 麦门冬汤 | 小续命汤 | 开心散 | 清心莲子饮 | 保元汤 | 异功散 | 白术散 | 人参五味子汤 | 竹叶石膏汤 | 升阳益胃汤 | 固阴煎 | 完带汤 | 旋覆代赭汤 | 吴茱萸汤 | 黄连汤 | 附子汤 | 橘皮竹茹汤 | 温脾汤 | 三痹汤 | 圣愈汤 | 托里消毒散 | 养胃汤 | 丁香柿蒂散 | 清燥救肺汤 | 柴胡桂枝汤 | 桂枝人参汤 | 生姜泻心汤 | 白虎加人参汤 | 生姜甘草汤 | 延年薯蓣酒 | 六和汤 | 门冬清肺饮 | 普济消毒饮子 | 大补元煎 | 举元煎 | 泰山磐石散 | 解郁汤 | 固本止崩汤,"It has the effects of greatly tonifying primordial qi, restoring pulses and securing collapse, tonifying the spleen and nourishing the lungs, promoting fluid production, and tranquilizing the mind."
S003,心烦失眠、口燥咽干、面赤升火、遗精滑泄、腰膝酸软,清心莲子饮,黄芪（Hedysarum Multijugum Maxim）,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C(=O)O | COC1=CC2=C(C=C1)[C@H]3[C@@H](CO2)C4=C(O3)C(=C(C=C4)OC)OC | COC1=C(C2=C(C=C1)[C@@H]3COC4=C([C@@H]3O2)C=CC(=C4)O)OC | C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)N=C(N3)N | COC1=C(C(=C(C=C1)[C@H]2CC3=C(C=C(C=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OC2)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)OC,升陷汤 | 黄芪桂枝五物汤 | 当归饮子 | 清心莲子饮 | 当归补血汤 | 保元汤 | 升阳益胃汤 | 当归六黄汤 | 三痹汤 | 圣愈汤 | 托里消毒散 | 防己黄芪汤 | 防己茯苓汤 | 牡蛎散 | 佛手散 | 门冬清肺饮 | 举元煎 | 泰山磐石散 | 固本止崩汤 | 黄芪汤 | 理冲汤,"It has the effects of tonifying qi to secure the exterior, stopping sweating, expelling toxins, promoting tissue regeneration, and inducing diuresis to reduce swelling."
S004,舌强不语、足废不用、上热下寒、面赤如妆、足冷过膝,地黄饮子,熟地黄（Rehmanniae Radix Praeparata）,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@H](C4)O)C)C)C(C)C | CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,地黄饮子 | 金水六君煎 | 当归六黄汤 | 玉女煎 | 保阴煎 | 固阴煎 | 甘露饮 | 圣愈汤 | 大秦艽汤 | 清经散 | 驻景丸 | 大补元煎 | 左归饮 | 泰山磐石散 | 滋阴降火汤 | 固本止崩汤 | 养精种玉汤 | 定经汤 | 阳和汤 | 地黄饮 | 滋水清肝饮 | 补肾活血汤,"It has the effects of tonifying essence and replenishing marrow, nourishing blood, and supplementing yin."
S004,舌强不语、足废不用、上热下寒、面赤如妆、足冷过膝,地黄饮子,巴戟天（Morindae Officinalis Radix）,COC1=C(C=C(C=C1)[C@@H]2[C@@H](C(=O)C3=C(C=C(C=C3O2)OC)O)O)O | COCC1=C(C2=C(C=C1)C(=O)C3=C(C2=O)C=CC(=C3OC)O)O | C1=CC2=C(C=C1/C=C/C=O)OC(C(O2)C3=CC(=C(C=C3)O)O)CO,地黄饮子 | 调肝汤,"It has the effects of tonifying kidney yang, strengthening tendons and bones, and dispelling wind."
S004,舌强不语、足废不用、上热下寒、面赤如妆、足冷过膝,地黄饮子,山茱萸（Cornus Officinalis Sieb. Et Zucc）,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C | CC1CCC(C2(C13CC(C(C2OC(=O)C4=CC=CC=C4)OC(=O)C)C(O3)(C)C)CO)O | CC1=C(C(=NN1S(=O)(=O)C2=CC=C(S2)C3=NN=C(N3C)SC)C)Br | C[C@]12CC[C@@H](C[C@]1(CC[C@@H]3[C@@H]2CC[C@]4([C@@]3(CC[C@@H]4C5=COC(=O)C=C5)O)C)O)O | C1C(C(OC(=O)C2=CC(=C(C(=C2C3=C(C(=C(C=C3C(=O)O1)O)O)O)O)O)O)C(C(C=O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)O,地黄饮子 | 固阴煎 | 延年薯蓣酒 | 大补元煎 | 左归饮 | 养精种玉汤 | 调肝汤 | 滋水清肝饮 | 补肾活血汤,"It has the effects of tonifying and benefiting the liver and kidneys, astringing essence to secure collapse."
S004,舌强不语、足废不用、上热下寒、面赤如妆、足冷过膝,地黄饮子,茯苓（Poria Cocos(Schw.) Wolf ）,CC(=CCC[C@H]([C@H]1CC[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C)C(=O)O)C | C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3C2=CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C | C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@]24C=C[C@@]5([C@@]3(CC[C@@H](C5)O)C)OO4)C | CC(C)C(=C)CC[C@H]([C@H]1CC[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C)C(=O)O | CC(C)C(=C)CC[C@H]([C@H]1CC[C@@]2([C@@]1(CC=C3C2=CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C)C(=O)O,苓桂术甘汤 | 真武汤 | 开心散 | 清心莲子饮 | 地黄饮子 | 清金化痰汤 | 金水六君煎 | 清肺汤 | 半夏白术天麻汤 | 异功散 | 白术散 | 人参五味子汤 | 半夏厚朴汤 | 升阳益胃汤 | 厚朴温中汤 | 猪苓汤 | 附子汤 | 甘姜苓术汤 | 实脾散 | 三痹汤 | 大秦艽汤 | 暖肝煎 | 托里消毒散 | 养胃汤 | 清经散 | 茯苓桂枝甘 草大枣汤 | 小半夏加茯苓汤 | 苓甘五味姜辛汤 | 防己茯苓汤 | 六和汤 | 导痰汤 | 左归饮 | 解郁汤 | 定经汤 | 滋水清肝饮,"It has the effects of promoting diuresis and draining dampness, strengthening the spleen and harmonizing the stomach, as well as calming the heart and tranquilizing the mind."
S004,舌强不语、足废不用、上热下寒、面赤如妆、足冷过膝,地黄饮子,石斛（ Herba Dendrobii）,CC(C)[C@H]1[C@H]2[C@@H]3CC[C@H]4[C@@]3([C@@H]([C@@H]1OC2=O)N(C4)C)C | CC(C)C1C2C3CCC(C3(C(=O)C1OC2=O)C)CN(C)C | COC1=CC(=CC(=C1O)OC)CCC2=CC(=C(C=C2)O)OC,地黄饮子 | 甘露饮,"It has the effects of benefiting the stomach to promote fluid production, nourishing yin to clear heat."
S004,舌强不语、足废不用、上热下寒、面赤如妆、足冷过膝,地黄饮子,肉苁蓉（Cistanches Herba）,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C | CCCCC/C=C/C/C=C/C/C=C/C/C=C/CCCC(=O)O | COC1=C(C=C(C=C1)C[C@@H]\2COC(=O)/C2=C/C3=CC4=C(C=C3)OCO4)OC | C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,地黄饮子 | 济川煎 | 补肾活血汤,"It has the effects of tonifying kidney yang, replenishing essence and blood, and moistening the intestines to relieve constipation."
S004,舌强不语、足废不用、上热下寒、面赤如妆、足冷过膝,地黄饮子,附子(Aconiti Lateralis Radix Praeparata),C[C@@]12CC[C@H]([C@@]([C@@H]1CCC(=C)[C@H]2CCC3=CCOC3=O)(C)CO)O | CCN1C[C@@]2(CC[C@@H]([C@@]34[C@@H]2C[C@@H](C31)[C@]5(C[C@@H]([C@H]6C[C@@H]4[C@@H]5[C@H]6O)OC)O)O)C | COC1=C(OC2=C(C1=O)C=CC3=C2C=CO3)C4=CC=CC=C4 | CCN1C[C@@]2(CC[C@@H]([C@@]34[C@@H]2C[C@@H](C31)[C@]5(C[C@@H]([C@H]6C[C@@H]4[C@@H]5[C@H]6O)OC)O)O)COC,真武汤 | 小续命汤 | 地黄饮子 | 桂枝芍药知母汤 | 附子汤 | 温脾汤 | 实脾散 | 乌药汤 | 麻黄细辛附子汤 | 附子泻心汤 | 通脉四逆汤 | 大黄附子汤 | 薏苡附子败酱散 | 温脾丸 | 香苏散 | 茵陈术附汤,"It has the effects of tonifying the life-gate fire, warming and transforming cold-dampness, restoring yang, supplementing yang, and strengthening spleen yang."
S004,舌强不语、足废不用、上热下寒、面赤如妆、足冷过膝,地黄饮子,五味子（Fructus Schisandrae）,CC1CC2=CC(=C(C(=C2C3=C(C(=C(C=C3CC1C)OC)OC)OC)OC)OC)OC | C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C | C[C@H]1CC2=CC(=C(C(=C2C3=C(C(=C(C=C3C[C@]1(C)O)OC)OC)OC)OC)OC)OC | CC1CC2=CC3=C(C(=C2C4=C(C(=C(C=C4CC1C)OC)OC)OC)OC)OCO3 | C[C@@H]1CC2=CC3=C(C(=C2C4=C(C5=C(C=C4C[C@@H]1C)OCO5)OC)OC)OCO3,地黄饮子 | 清肺汤 | 人参五味子汤 | 厚朴麻黄汤 | 固阴煎 | 射干麻黄汤 | 苓甘五味姜辛汤 | 延年薯蓣酒 | 门冬清肺饮,"It has the effects of astringing and consolidating, replenishing qi to promote fluid production, and tonifying the kidneys to calm the heart."
S004,舌强不语、足废不用、上热下寒、面赤如妆、足冷过膝,地黄饮子,肉桂（Cinnanmomi Cortex ）,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O | C[C@@]12CC[C@@H]3[C@H](CC3(C)C)C(=C)CC[C@H]1O2 | CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C | CCCCCCCC/C=C\CCCCCCCC(=O)O | C[C@H](C[C@@H]([C@@H]1C(O1)(C)C)OC(=O)C)C2=C3C[C@@H]([C@H]4[C@]5(CCC(=O)C([C@@H]5CC[C@@]4([C@]3(CC2)C)C)(C)C)C)O,小续命汤 | 地黄饮子 | 保元汤 | 当归建中汤 | 三痹汤 | 暖肝煎 | 蠲痹汤 | 除湿胃苓汤 | 温脾丸 | 苏子降气汤 | 茵陈术附汤 | 阳和汤,"It has the effects of tonifying fire to assist yang, guiding fire back to its origin, dispersing cold to relieve pain, and activating blood circulation to unblock menstruation."
